employee_id,first_name,last_name,full_name,gender,birthdate,hiredate,termdate,department,job_title,state,city,education_level,salary,status,location,age,length_of_hire,attrition_risk_score,attrition_risk_label,top_factor_1,top_factor_2,top_factor_3,market_salary_mid,salary_vs_market_pct
EMP06750,Doris,Armstrong,Doris Armstrong,Female,1966-11-03,2019-10-30,,Operations,Inventory Specialist,New York,Rochester,High School,64217,Active,HQ,59,6,0.0,N/A,,,,,
EMP06751,Edward,Mccormick,Edward Mccormick,Male,1963-07-30,2019-04-30,,IT,Software Developer,Ohio,Cincinnati,Master,96564,Active,Branch,62,6,0.0,N/A,,,,,
EMP06752,Mark,Davis,Mark Davis,Male,1978-08-05,2018-01-06,,Sales,Sales Representative,New York,New York City,Bachelor,65445,Active,HQ,47,8,0.0,N/A,,,,,
EMP06753,Jo,Johnson,Jo Johnson,Female,1980-02-05,2017-01-16,,IT,Software Developer,New York,Buffalo,Master,111045,Active,HQ,46,9,0.0,N/A,,,,,
EMP06754,Dawn,Stafford,Dawn Stafford,Male,1998-03-28,2018-11-22,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,64661,Active,HQ,28,7,0.0,N/A,,,,,
EMP06755,Erica,Kelly,Erica Kelly,Male,1999-06-06,2020-01-03,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,63824,Active,HQ,26,6,0.0,N/A,,,,,
EMP06756,Dana,Haley,Dana Haley,Female,1985-10-30,2023-08-04,,Marketing,Marketing Coordinator,New York,Rochester,Bachelor,74345,Active,HQ,40,2,0.0,N/A,,,,,
EMP06757,Robin,Dixon,Robin Dixon,Male,1993-12-20,2024-04-04,,IT,Software Developer,New York,Buffalo,Bachelor,90792,Active,HQ,32,2,0.0,N/A,,,,,
EMP06758,Alexis,Tanner,Alexis Tanner,Female,1984-05-08,2017-02-15,,Customer Service,Help Desk Technician,Illinois,Naperville,High School,66966,Active,Branch,41,9,0.0,N/A,,,,,
EMP06759,Christopher,Long,Christopher Long,Male,1962-02-02,2022-03-27,,Operations,Inventory Specialist,North Carolina,Charlotte,Bachelor,68358,Active,Branch,64,4,0.0,N/A,,,,,
EMP06760,Laura,Jensen,Laura Jensen,Female,1987-05-15,2020-01-03,,Operations,Inventory Specialist,Pennsylvania,Philadelphia,High School,61778,Active,Branch,38,6,0.0,N/A,,,,,
EMP06761,Juan,Gregory,Juan Gregory,Female,1989-07-29,2023-12-25,,Operations,Operations Analyst,New York,Rochester,Bachelor,79281,Active,HQ,36,2,0.0,N/A,,,,,
EMP06762,Rhonda,Cook,Rhonda Cook,Female,1973-09-13,2021-12-07,,Operations,Inventory Specialist,New York,New York City,Bachelor,60278,Active,HQ,52,4,0.0,N/A,,,,,
EMP06763,Wendy,Hawkins,Wendy Hawkins,Male,1990-08-11,2020-07-29,,Marketing,Content Creator,Ohio,Cleveland,Bachelor,64702,Active,Branch,35,5,0.0,N/A,,,,,
EMP06764,Shannon,Vincent,Shannon Vincent,Male,1987-07-27,2017-12-01,,Operations,Operations Analyst,Michigan,Grand Rapids,Master,76622,Active,Branch,38,8,0.0,N/A,,,,,
EMP06765,Jacob,Jackson,Jacob Jackson,Female,1983-08-23,2017-10-14,,Operations,Inventory Specialist,Michigan,Grand Rapids,Bachelor,59879,Active,Branch,42,8,0.0,N/A,,,,,
EMP06766,Brittney,Henderson,Brittney Henderson,Female,1984-08-07,2017-03-07,,Sales,Sales Specialist,Illinois,Aurora,Master,89688,Active,Branch,41,9,0.0,N/A,,,,,
EMP06767,Randall,Hall,Randall Hall,Male,1966-02-14,2023-11-24,,Operations,Inventory Specialist,Illinois,Naperville,High School,63450,Active,Branch,60,2,0.0,N/A,,,,,
EMP06768,John,Lambert,John Lambert,Female,1990-03-22,2018-12-09,,Sales,Sales Consultant,Pennsylvania,Philadelphia,Bachelor,66553,Active,Branch,36,7,0.0,N/A,,,,,
EMP06769,Harold,Smith,Harold Smith,Male,1996-08-26,2023-09-27,,Marketing,SEO Specialist,New York,New York City,Bachelor,83836,Active,HQ,29,2,0.0,N/A,,,,,
EMP06770,Donald,Wood,Donald Wood,Female,2002-06-14,2018-07-22,,Marketing,SEO Specialist,New York,Rochester,High School,78413,Active,HQ,23,7,0.0,N/A,,,,,
EMP06771,Jacob,Scott,Jacob Scott,Female,1962-03-26,2017-06-29,,Sales,Sales Consultant,North Carolina,Greensboro,PhD,114463,Active,Branch,64,8,0.0,N/A,,,,,
EMP06772,Pamela,Neal,Pamela Neal,Female,1980-07-19,2023-02-18,,IT,Software Developer,New York,Rochester,Bachelor,83288,Active,HQ,45,3,0.0,N/A,,,,,
EMP06773,Aaron,Wallace,Aaron Wallace,Female,1970-08-16,2021-02-05,,Sales,Sales Specialist,New York,New York City,Master,76454,Active,HQ,55,5,0.0,N/A,,,,,
EMP06774,Laurie,Wilkinson,Laurie Wilkinson,Male,1993-01-19,2017-03-29,,Operations,Inventory Specialist,New York,Rochester,Bachelor,63749,Active,HQ,33,9,0.0,N/A,,,,,
EMP06775,Jennifer,Pierce,Jennifer Pierce,Male,1985-01-08,2020-03-11,,IT,Software Developer,New York,Buffalo,Master,97458,Active,HQ,41,6,0.0,N/A,,,,,
EMP06776,Jaime,Graves,Jaime Graves,Male,1979-05-20,2015-03-07,,Customer Service,Support Specialist,New York,New York City,Bachelor,61993,Active,HQ,46,11,0.0,N/A,,,,,
EMP06777,Corey,Pope,Corey Pope,Female,1986-08-22,2024-10-08,,Operations,Inventory Specialist,New York,New York City,High School,57621,Active,HQ,39,1,0.0,N/A,,,,,
EMP06778,Donna,Jones,Donna Jones,Male,1978-08-30,2023-12-19,,Marketing,Marketing Coordinator,New York,New York City,Bachelor,75401,Active,HQ,47,2,0.0,N/A,,,,,
EMP06779,Renee,Floyd,Renee Floyd,Male,1985-09-10,2016-07-21,,IT,IT Support Specialist,New York,Buffalo,Bachelor,71108,Active,HQ,40,9,0.0,N/A,,,,,
EMP06780,Ashley,Burns,Ashley Burns,Female,1986-10-19,2023-01-02,,Operations,Inventory Specialist,New York,Buffalo,High School,60823,Active,HQ,39,3,0.0,N/A,,,,,
EMP06781,Gina,Cunningham,Gina Cunningham,Female,1988-06-02,2023-06-18,,Sales,Sales Specialist,New York,Buffalo,Bachelor,66963,Active,HQ,37,2,0.0,N/A,,,,,
EMP06782,Daniel,Rodriguez,Daniel Rodriguez,Male,1962-03-26,2017-06-19,,Customer Service,Support Specialist,New York,Rochester,High School,66093,Active,HQ,64,8,0.0,N/A,,,,,
EMP06783,Jason,Watson,Jason Watson,Female,1969-10-27,2017-08-02,,IT,IT Support Specialist,North Carolina,Raleigh,Bachelor,64514,Active,Branch,56,8,0.0,N/A,,,,,
EMP06784,Andrea,Cross,Andrea Cross,Male,1994-04-06,2016-12-08,,Sales,Sales Representative,New York,Buffalo,Bachelor,63681,Active,HQ,31,9,0.0,N/A,,,,,
EMP06785,Lawrence,Brady,Lawrence Brady,Male,1975-02-24,2018-09-26,,Sales,Sales Representative,Michigan,Warren,Bachelor,63330,Active,Branch,51,7,0.0,N/A,,,,,
EMP06786,Teresa,Jackson,Teresa Jackson,Male,2004-05-04,2018-09-26,,Customer Service,Support Specialist,New York,New York City,Bachelor,58983,Active,HQ,21,7,0.0,N/A,,,,,
EMP06787,Clinton,Hawkins,Clinton Hawkins,Female,1961-06-04,2021-01-18,,Operations,Inventory Specialist,New York,New York City,Bachelor,58592,Active,HQ,64,5,0.0,N/A,,,,,
EMP06788,Jeanne,Christensen,Jeanne Christensen,Female,1997-04-14,2018-10-28,,IT,IT Support Specialist,New York,Rochester,Bachelor,53875,Active,HQ,28,7,0.0,N/A,,,,,
EMP06789,Matthew,Young,Matthew Young,Female,1979-04-19,2017-07-27,,Sales,Sales Specialist,New York,New York City,Bachelor,60646,Active,HQ,46,8,0.0,N/A,,,,,
EMP06790,Kathy,Lyons,Kathy Lyons,Female,1976-10-18,2016-11-29,,Operations,Inventory Specialist,New York,Rochester,Bachelor,59657,Active,HQ,49,9,0.0,N/A,,,,,
EMP06791,Jason,Kelley,Jason Kelley,Female,1981-12-30,2016-05-25,,Operations,Logistics Coordinator,Michigan,Detroit,Bachelor,58973,Active,Branch,44,9,0.0,N/A,,,,,
EMP06792,Charlotte,Moore,Charlotte Moore,Male,1959-09-02,2019-12-19,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,63468,Active,HQ,66,6,0.0,N/A,,,,,
EMP06793,Bonnie,Nolan,Bonnie Nolan,Male,1997-02-23,2021-11-09,,IT,IT Support Specialist,Michigan,Detroit,Bachelor,66930,Active,Branch,29,4,0.0,N/A,,,,,
EMP06794,William,Rivera,William Rivera,Female,1981-08-20,2016-12-08,,Operations,Logistics Coordinator,New York,New York City,Bachelor,59269,Active,HQ,44,9,0.0,N/A,,,,,
EMP06795,Larry,Brown,Larry Brown,Male,1976-02-13,2023-02-07,,Sales,Sales Specialist,North Carolina,Charlotte,Bachelor,72541,Active,Branch,50,3,0.0,N/A,,,,,
EMP06796,Wendy,Taylor,Wendy Taylor,Male,1962-05-16,2023-10-08,,IT,Software Developer,Pennsylvania,Allentown,Master,89340,Active,Branch,63,2,0.0,N/A,,,,,
EMP06797,Karen,Martin,Karen Martin,Female,1992-05-26,2020-01-21,,Operations,Operations Analyst,Pennsylvania,Allentown,Master,60271,Active,Branch,33,6,0.0,N/A,,,,,
EMP06798,Gregory,Lewis,Gregory Lewis,Female,1986-10-26,2023-04-25,,Operations,Inventory Specialist,Pennsylvania,Philadelphia,High School,55366,Active,Branch,39,2,0.0,N/A,,,,,
EMP06799,Amanda,Garrett,Amanda Garrett,Male,1971-01-17,2017-11-22,,Marketing,SEO Specialist,New York,Buffalo,Bachelor,65199,Active,HQ,55,8,0.0,N/A,,,,,
EMP06800,Tiffany,Taylor,Tiffany Taylor,Male,1964-10-05,2016-03-01,,Marketing,Content Creator,Illinois,Aurora,High School,66799,Active,Branch,61,10,0.0,N/A,,,,,
EMP06801,Brian,Davis,Brian Davis,Female,1966-02-03,2018-04-19,,Sales,Sales Consultant,New York,Rochester,Bachelor,66525,Active,HQ,60,7,0.0,N/A,,,,,
EMP06802,Tony,Ramirez,Tony Ramirez,Female,1982-07-14,2017-03-24,,IT,IT Support Specialist,New York,New York City,High School,58156,Active,HQ,43,9,0.0,N/A,,,,,
EMP06803,Jessica,Middleton,Jessica Middleton,Female,1991-08-07,2021-12-01,,Customer Service,Customer Service Representative,Michigan,Grand Rapids,Bachelor,52660,Active,Branch,34,4,0.0,N/A,,,,,
EMP06804,Alicia,Rodriguez,Alicia Rodriguez,Male,1993-10-04,2023-06-13,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,61071,Active,HQ,32,2,0.0,N/A,,,,,
EMP06805,Terri,Frye,Terri Frye,Male,1979-11-10,2019-08-13,,Operations,Operations Analyst,New York,Rochester,Bachelor,86758,Active,HQ,46,6,0.0,N/A,,,,,
EMP06806,Carrie,Gonzalez,Carrie Gonzalez,Male,1970-12-19,2017-01-04,,Operations,Logistics Coordinator,New York,Buffalo,Bachelor,64367,Active,HQ,55,9,0.0,N/A,,,,,
EMP06807,Emily,Fitzgerald,Emily Fitzgerald,Female,1973-05-01,2018-10-13,,Sales,Sales Representative,Michigan,Detroit,Bachelor,69055,Active,Branch,52,7,0.0,N/A,,,,,
EMP06808,Alexander,Johnson,Alexander Johnson,Female,1979-10-24,2017-03-22,,Customer Service,Help Desk Technician,New York,Buffalo,High School,73220,Active,HQ,46,9,0.0,N/A,,,,,
EMP06809,Tiffany,Hill,Tiffany Hill,Female,2002-09-27,2017-10-05,,Operations,Logistics Coordinator,Michigan,Grand Rapids,Bachelor,59483,Active,Branch,23,8,0.0,N/A,,,,,
EMP06810,Heather,Robinson,Heather Robinson,Male,1981-03-23,2022-02-20,,Sales,Sales Representative,New York,Buffalo,Bachelor,67961,Active,HQ,45,4,0.0,N/A,,,,,
EMP06811,David,Gonzales,David Gonzales,Female,1978-07-18,2020-05-19,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,58353,Active,HQ,47,5,0.0,N/A,,,,,
EMP06812,Melissa,Martinez,Melissa Martinez,Female,1991-01-12,2023-12-07,,IT,IT Support Specialist,New York,Rochester,Bachelor,58910,Active,HQ,35,2,0.0,N/A,,,,,
EMP06813,Dakota,Watson,Dakota Watson,Female,1993-09-20,2019-03-17,,Finance,Accounts Payable Specialist,New York,New York City,Bachelor,54373,Active,HQ,32,7,0.0,N/A,,,,,
EMP06814,Blake,Frank,Blake Frank,Female,1998-06-29,2017-02-20,,Operations,Logistics Coordinator,New York,New York City,Bachelor,56171,Active,HQ,27,9,0.0,N/A,,,,,
EMP06815,Wesley,Butler,Wesley Butler,Male,1988-07-17,2020-12-10,,Operations,Inventory Specialist,New York,Buffalo,High School,63408,Active,HQ,37,5,0.0,N/A,,,,,
EMP06816,Brandon,King,Brandon King,Male,1959-12-07,2016-03-17,,Operations,Operations Analyst,New York,Buffalo,Bachelor,68204,Active,HQ,66,10,0.0,N/A,,,,,
EMP06817,Aaron,Joyce,Aaron Joyce,Female,1970-10-05,2018-01-23,,Sales,Sales Representative,New York,New York City,Bachelor,73708,Active,HQ,55,8,0.0,N/A,,,,,
EMP06818,Maxwell,Mcguire,Maxwell Mcguire,Male,1959-08-27,2017-03-31,,Sales,Sales Representative,New York,Rochester,Bachelor,83309,Active,HQ,66,9,0.0,N/A,,,,,
EMP06819,Sarah,Gonzales,Sarah Gonzales,Female,1983-11-28,2023-06-28,,Customer Service,Customer Service Representative,New York,Buffalo,High School,55094,Active,HQ,42,2,0.0,N/A,,,,,
EMP06820,Michael,Leach,Michael Leach,Female,1962-02-26,2023-02-07,,Customer Service,Customer Service Representative,Illinois,Chicago,High School,62096,Active,Branch,64,3,0.0,N/A,,,,,
EMP06821,Cheryl,Walker,Cheryl Walker,Male,2002-04-14,2020-10-25,,Marketing,Content Creator,New York,Buffalo,Bachelor,63523,Active,HQ,23,5,0.0,N/A,,,,,
EMP06822,Chad,Johnson,Chad Johnson,Male,1997-06-12,2024-03-03,,Operations,Inventory Specialist,New York,Rochester,Bachelor,63939,Active,HQ,28,2,0.0,N/A,,,,,
EMP06823,Vicki,Davis,Vicki Davis,Female,1991-06-06,2022-09-23,,Sales,Sales Representative,Michigan,Grand Rapids,Bachelor,63617,Active,Branch,34,3,0.0,N/A,,,,,
EMP06824,Nicole,Jennings,Nicole Jennings,Male,1982-03-26,2023-10-16,,Operations,Inventory Specialist,New York,New York City,High School,56647,Active,HQ,44,2,0.0,N/A,,,,,
EMP06825,Charles,Evans,Charles Evans,Female,1988-10-20,2017-12-03,,Sales,Sales Specialist,Michigan,Detroit,Bachelor,64004,Active,Branch,37,8,0.0,N/A,,,,,
EMP06826,Cathy,Valencia,Cathy Valencia,Male,1974-04-24,2020-03-02,,Operations,Operations Analyst,New York,Rochester,Master,81530,Active,HQ,51,6,0.0,N/A,,,,,
EMP06827,Brandi,Sosa,Brandi Sosa,Male,1972-05-24,2024-03-25,,Sales,Sales Consultant,New York,Rochester,Bachelor,79327,Active,HQ,53,2,0.0,N/A,,,,,
EMP06828,David,Glover,David Glover,Female,1961-09-04,2022-04-13,,Sales,Sales Consultant,New York,Buffalo,PhD,95224,Active,HQ,64,3,0.0,N/A,,,,,
EMP06829,John,Sanford,John Sanford,Male,2002-08-31,2019-07-30,,Operations,Logistics Coordinator,New York,New York City,Bachelor,64443,Active,HQ,23,6,0.0,N/A,,,,,
EMP06830,Lori,Jones,Lori Jones,Female,1977-12-17,2017-05-31,,Operations,Inventory Specialist,Michigan,Grand Rapids,High School,57328,Active,Branch,48,8,0.0,N/A,,,,,
EMP06831,Philip,Hernandez,Philip Hernandez,Female,1993-05-04,2020-02-01,,Sales,Sales Specialist,Illinois,Chicago,Bachelor,62403,Active,Branch,32,6,0.0,N/A,,,,,
EMP06832,Laurie,Harris,Laurie Harris,Male,1990-04-11,2024-02-16,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,69432,Active,HQ,35,2,0.0,N/A,,,,,
EMP06833,Robert,Smith,Robert Smith,Male,1988-12-26,2019-01-22,,Customer Service,Support Specialist,Virginia,Norfolk,High School,57734,Active,Branch,37,7,0.0,N/A,,,,,
EMP06834,Michael,Grant,Michael Grant,Male,1986-10-02,2020-05-23,,Operations,Logistics Coordinator,New York,New York City,Bachelor,70774,Active,HQ,39,5,0.0,N/A,,,,,
EMP06835,Tanya,Butler,Tanya Butler,Male,1985-09-13,2015-12-19,,IT,Software Developer,New York,Buffalo,Master,102889,Active,HQ,40,10,0.0,N/A,,,,,
EMP06836,Phillip,Finley,Phillip Finley,Male,1995-12-17,2017-12-07,,Sales,Sales Specialist,Michigan,Warren,Bachelor,89936,Active,Branch,30,8,0.0,N/A,,,,,
EMP06837,Patricia,Reyes,Patricia Reyes,Female,1996-11-26,2020-09-29,,Operations,Logistics Coordinator,Illinois,Chicago,Bachelor,60722,Active,Branch,29,5,0.0,N/A,,,,,
EMP06838,Phillip,Hernandez,Phillip Hernandez,Male,1972-03-22,2023-08-10,,Operations,Inventory Specialist,New York,Rochester,Bachelor,62376,Active,HQ,54,2,0.0,N/A,,,,,
EMP06839,William,Long,William Long,Male,1985-10-04,2019-05-21,,IT,System Administrator,New York,Rochester,Bachelor,105693,Active,HQ,40,6,0.0,N/A,,,,,
EMP06840,Bruce,Perkins,Bruce Perkins,Male,2003-08-28,2015-10-30,,IT,Software Developer,New York,Rochester,Bachelor,108070,Active,HQ,22,10,0.0,N/A,,,,,
EMP06841,Kathryn,Scott,Kathryn Scott,Male,2001-07-05,2017-09-12,,Operations,Logistics Coordinator,New York,New York City,Bachelor,64807,Active,HQ,24,8,0.0,N/A,,,,,
EMP06842,Barry,Sanford,Barry Sanford,Female,1974-07-09,2024-06-01,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,87079,Active,HQ,51,1,0.0,N/A,,,,,
EMP06843,Tina,Cohen,Tina Cohen,Male,1973-01-04,2017-08-23,,Marketing,Content Creator,New York,New York City,High School,58705,Active,HQ,53,8,0.0,N/A,,,,,
EMP06844,Kayla,Love,Kayla Love,Male,2000-01-25,2021-08-09,,Operations,Inventory Specialist,Michigan,Detroit,Bachelor,69982,Active,Branch,26,4,0.0,N/A,,,,,
EMP06845,Robert,Smith,Robert Smith,Male,1974-03-13,2021-09-09,,IT,IT Support Specialist,West Virginia,Huntington,High School,59902,Active,Branch,52,4,0.0,N/A,,,,,
EMP06846,Cassandra,Jackson,Cassandra Jackson,Male,1983-03-17,2020-03-14,,Operations,Logistics Coordinator,New York,New York City,Bachelor,65514,Active,HQ,43,6,0.0,N/A,,,,,
EMP06847,David,Jackson,David Jackson,Male,1971-03-31,2020-02-22,,Operations,Operations Analyst,New York,Buffalo,Bachelor,70008,Active,HQ,55,6,0.0,N/A,,,,,
EMP06848,Ryan,Flowers,Ryan Flowers,Female,1998-12-13,2017-02-04,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,59606,Active,HQ,27,9,0.0,N/A,,,,,
EMP06849,Kenneth,Thomas,Kenneth Thomas,Male,2000-03-24,2024-03-25,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,68748,Active,HQ,26,2,0.0,N/A,,,,,
EMP06850,Kristi,Wade,Kristi Wade,Male,1990-05-28,2022-12-24,,Operations,Inventory Specialist,New York,Rochester,High School,59332,Active,HQ,35,3,0.0,N/A,,,,,
EMP06851,Maria,Cooper,Maria Cooper,Male,1991-09-01,2017-09-12,,Operations,Inventory Specialist,New York,Rochester,High School,63791,Active,HQ,34,8,0.0,N/A,,,,,
EMP06852,Angela,Flores,Angela Flores,Male,1979-07-28,2018-09-19,,Finance,Financial Analyst,New York,New York City,PhD,71220,Active,HQ,46,7,0.0,N/A,,,,,
EMP06853,Edward,Shelton,Edward Shelton,Female,1974-10-12,2024-11-26,,Customer Service,Support Specialist,Ohio,Columbus,Bachelor,60137,Active,Branch,51,1,0.0,N/A,,,,,
EMP06854,William,Mercado,William Mercado,Male,1996-10-07,2019-01-16,,Customer Service,Customer Service Representative,New York,Rochester,Bachelor,61320,Active,HQ,29,7,0.0,N/A,,,,,
EMP06855,Amanda,Vasquez,Amanda Vasquez,Male,1991-09-22,2019-08-19,,Sales,Sales Representative,New York,Rochester,Bachelor,76319,Active,HQ,34,6,0.0,N/A,,,,,
EMP06856,Stephanie,Williamson,Stephanie Williamson,Male,1986-05-11,2022-10-15,,Customer Service,Help Desk Technician,Virginia,Richmond,Bachelor,62339,Active,Branch,39,3,0.0,N/A,,,,,
EMP06857,Cindy,Russell,Cindy Russell,Male,1998-07-19,2020-09-05,,Operations,Operations Analyst,New York,Buffalo,Bachelor,86524,Active,HQ,27,5,0.0,N/A,,,,,
EMP06858,John,Collins,John Collins,Female,1998-12-16,2017-11-15,,Operations,Logistics Coordinator,New York,New York City,Bachelor,59361,Active,HQ,27,8,0.0,N/A,,,,,
EMP06859,Jennifer,Barrett,Jennifer Barrett,Male,1987-04-01,2023-08-10,,Customer Service,Help Desk Technician,New York,New York City,High School,61190,Active,HQ,39,2,0.0,N/A,,,,,
EMP06860,Felicia,Baker,Felicia Baker,Female,1994-05-27,2022-03-20,,Finance,Accountant,New York,Rochester,Bachelor,77371,Active,HQ,31,4,0.0,N/A,,,,,
EMP06861,Anita,Ballard,Anita Ballard,Male,1994-09-27,2023-12-11,,Sales,Sales Consultant,New York,Rochester,Bachelor,79029,Active,HQ,31,2,0.0,N/A,,,,,
EMP06862,Dennis,Sheppard,Dennis Sheppard,Male,1998-08-29,2024-04-19,,Finance,Financial Analyst,New York,New York City,Bachelor,72370,Active,HQ,27,1,0.0,N/A,,,,,
EMP06863,Stacey,Dickson,Stacey Dickson,Female,1977-11-13,2022-03-14,,Sales,Sales Manager,New York,Buffalo,PhD,90004,Active,HQ,48,4,0.0,N/A,,,,,
EMP06864,Pamela,Estrada,Pamela Estrada,Female,1972-10-31,2024-05-21,,Operations,Inventory Specialist,New York,Buffalo,Bachelor,62219,Active,HQ,53,1,0.0,N/A,,,,,
EMP06865,Amanda,Walker,Amanda Walker,Female,1973-03-16,2018-04-12,,Operations,Inventory Specialist,New York,New York City,Bachelor,62995,Active,HQ,53,7,0.0,N/A,,,,,
EMP06866,Stacy,Avery,Stacy Avery,Female,1996-09-19,2019-01-14,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,60795,Active,HQ,29,7,0.0,N/A,,,,,
EMP06867,Lisa,Allen,Lisa Allen,Female,1975-07-15,2023-01-31,,Sales,Sales Representative,New York,Buffalo,Bachelor,67367,Active,HQ,50,3,0.0,N/A,,,,,
EMP06868,Jasmine,Diaz,Jasmine Diaz,Female,1992-10-13,2024-09-16,,Sales,Sales Consultant,Michigan,Warren,PhD,107947,Active,Branch,33,1,0.0,N/A,,,,,
EMP06869,Allison,Sullivan,Allison Sullivan,Female,1968-10-01,2023-05-26,,Sales,Sales Specialist,New York,Buffalo,PhD,68942,Active,HQ,57,2,0.0,N/A,,,,,
EMP06870,Tina,Adams,Tina Adams,Male,1998-03-31,2021-12-02,,Sales,Sales Specialist,New York,New York City,Master,77727,Active,HQ,28,4,0.0,N/A,,,,,
EMP06871,Steven,Luna,Steven Luna,Female,2000-06-05,2023-12-22,,Customer Service,Support Specialist,New York,New York City,Bachelor,60297,Active,HQ,25,2,0.0,N/A,,,,,
EMP06872,Hannah,Leonard,Hannah Leonard,Female,1969-11-27,2023-07-13,,Customer Service,Support Specialist,New York,New York City,Bachelor,55855,Active,HQ,56,2,0.0,N/A,,,,,
EMP06873,Mark,Chavez,Mark Chavez,Male,1993-12-27,2019-08-16,,Operations,Logistics Coordinator,New York,New York City,Bachelor,63994,Active,HQ,32,6,0.0,N/A,,,,,
EMP06874,Jennifer,Le,Jennifer Le,Female,2002-04-23,2021-04-15,,Operations,Inventory Specialist,Michigan,Detroit,High School,53189,Active,Branch,23,4,0.0,N/A,,,,,
EMP06875,Jennifer,Bender,Jennifer Bender,Male,1972-11-05,2017-12-22,,Operations,Inventory Specialist,New York,Buffalo,High School,67523,Active,HQ,53,8,0.0,N/A,,,,,
EMP06876,Cynthia,Arroyo,Cynthia Arroyo,Male,1994-12-24,2017-05-21,,Sales,Sales Specialist,North Carolina,Charlotte,PhD,64156,Active,Branch,31,8,0.0,N/A,,,,,
EMP06877,Tammy,Kim,Tammy Kim,Female,1974-12-16,2017-08-08,,IT,IT Support Specialist,New York,New York City,Bachelor,64780,Active,HQ,51,8,0.0,N/A,,,,,
EMP06878,Thomas,Vincent,Thomas Vincent,Female,1996-01-27,2017-06-02,,Operations,Operations Analyst,New York,New York City,Master,57955,Active,HQ,30,8,0.0,N/A,,,,,
EMP06879,Paul,Chandler,Paul Chandler,Male,1982-11-14,2023-10-29,,Customer Service,Help Desk Technician,New York,Buffalo,High School,61728,Active,HQ,43,2,0.0,N/A,,,,,
EMP06880,Wesley,Rivers,Wesley Rivers,Male,1977-12-22,2020-01-25,,Customer Service,Support Specialist,New York,New York City,High School,57893,Active,HQ,48,6,0.0,N/A,,,,,
EMP06881,Ryan,Bullock,Ryan Bullock,Male,1964-10-26,2017-02-19,,Marketing,Content Creator,New York,Rochester,Bachelor,70497,Active,HQ,61,9,0.0,N/A,,,,,
EMP06882,Christian,Cooper,Christian Cooper,Male,1980-06-04,2018-05-24,,IT,System Administrator,New York,Buffalo,Bachelor,106527,Active,HQ,45,7,0.0,N/A,,,,,
EMP06883,Andrew,Wolfe,Andrew Wolfe,Male,1997-02-12,2019-01-04,,Operations,Logistics Coordinator,New York,Rochester,Bachelor,65724,Active,HQ,29,7,0.0,N/A,,,,,
EMP06884,Ashley,Schaefer,Ashley Schaefer,Female,1998-08-03,2022-12-30,,Operations,Logistics Coordinator,New York,New York City,Bachelor,60403,Active,HQ,27,3,0.0,N/A,,,,,
