employee_id,first_name,last_name,department,job_title,risk_score,risk_label,top_factor_1,top_factor_2,top_factor_3,age,length_of_hire,salary,model_version
EMP02323,Paula,Montes,Customer Service,Help Desk Technician,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,61.0,8.5,78699,XGBoost
EMP02320,Stacie,Reilly,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.8,7.1,70480,XGBoost
EMP02314,Autumn,Alexander,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,58.0,7.9,62933,XGBoost
EMP02311,Teresa,Franco,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,23.6,9.5,76325,XGBoost
EMP02339,Alexander,Cooper,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,41.5,9.9,59086,XGBoost
EMP02334,Emily,Miller,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.9,2.7,99161,XGBoost
EMP06545,James,Hawkins,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,26.4,10.0,58009,XGBoost
EMP06533,William,Scott,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.4,1.7,70897,XGBoost
EMP06532,David,Herrera,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,26.9,5.7,78526,XGBoost
EMP04417,Karen,Campbell,Customer Service,Customer Service Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,49.8,6.5,56842,XGBoost
EMP04410,Melissa,Faulkner,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,52.2,3.6,110178,XGBoost
EMP04408,Jason,Wolfe,Marketing,SEO Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.6,6.5,62559,XGBoost
EMP02330,Christopher,Brown,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,45.9,2.6,82940,XGBoost
EMP08079,Karen,Henderson,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.7,3.5,67824,XGBoost
EMP08070,Olivia,Buchanan,Customer Service,Help Desk Technician,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,39.3,9.1,77645,XGBoost
EMP08069,Emily,Harris,Marketing,SEO Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,49.2,8.3,64005,XGBoost
EMP02349,Adam,Fowler,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,57.9,4.0,62953,XGBoost
EMP02344,Rodney,Mosley,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,56.6,3.1,120359,XGBoost
EMP02342,Victoria,Lara,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,60.3,8.9,57667,XGBoost
EMP04384,Dana,Macias,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.9,2.9,53799,XGBoost
EMP04378,Cynthia,Jordan,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,25.4,7.0,72005,XGBoost
EMP06563,Christopher,Brown,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.2,5.5,64465,XGBoost
EMP04400,Theresa,Flores,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.8,10.0,94375,XGBoost
EMP04398,Andrew,Perry,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.5,9.1,63626,XGBoost
EMP04397,Justin,Smith,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,25.6,10.0,57562,XGBoost
EMP02340,Tiffany,Sawyer,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,30.3,8.2,90525,XGBoost
EMP08057,Stefanie,Walker,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,58.4,6.4,61338,XGBoost
EMP02366,Jordan,Perkins,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,26.5,3.1,60747,XGBoost
EMP02364,Terri,Cardenas,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.0,6.9,58578,XGBoost
EMP02360,Anthony,Hubbard,Customer Service,Help Desk Technician,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.9,3.7,68055,XGBoost
EMP02359,Travis,Watts,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.4,6.0,84070,XGBoost
EMP02357,Mary,Kennedy,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.5,3.6,66697,XGBoost
EMP02356,Aaron,Baker,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.6,6.6,60313,XGBoost
EMP04345,Karen,Melendez,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.5,5.6,95732,XGBoost
EMP04343,Katrina,Wood,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,57.0,9.9,114469,XGBoost
EMP06577,Andrew,Barker,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,49.9,7.8,61876,XGBoost
EMP06573,Mary,Powell,Finance,Financial Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,53.1,3.1,93024,XGBoost
EMP06571,Kristy,Johnson,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.5,2.0,55611,XGBoost
EMP04367,Christina,Brennan,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,45.6,7.8,83405,XGBoost
EMP04365,Adam,Vaughan,Finance,Accountant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.4,6.5,87852,XGBoost
EMP04356,Patrick,Gibson,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,27.1,9.7,55060,XGBoost
EMP02378,Juan,Maxwell,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.5,6.8,55657,XGBoost
EMP02377,Madeline,Smith,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,52.0,8.7,84439,XGBoost
EMP08048,Aaron,Sellers,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,55.2,6.3,70095,XGBoost
EMP02401,Ellen,Johnson,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,35.3,8.1,77757,XGBoost
EMP02392,David,Anderson,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,63.0,7.2,58511,XGBoost
EMP02390,Lisa,Walker,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.2,8.3,71935,XGBoost
EMP08034,Kristi,Myers,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,31.6,1.7,92192,XGBoost
EMP08026,James,Rodgers,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.8,3.1,86152,XGBoost
EMP08024,April,Fields,Finance,Accounts Payable Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,58.4,8.4,61150,XGBoost
EMP02419,Jill,Mcdaniel,Marketing,Marketing Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.6,5.4,63812,XGBoost
EMP02414,Daniel,Rollins,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.9,9.1,82011,XGBoost
EMP02411,Bridget,Gonzales,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,27.5,8.1,64020,XGBoost
EMP02410,Melissa,Wells,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.4,2.5,64972,XGBoost
EMP04333,Erik,Garcia,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,41.3,6.7,65104,XGBoost
EMP04332,Megan,Brooks,HR,Recruiter,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.9,3.7,55879,XGBoost
EMP04329,George,Parker,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,64.3,5.1,75697,XGBoost
EMP06589,James,Spencer,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,39.2,5.9,74389,XGBoost
EMP06587,Christina,Richardson,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.9,9.7,62413,XGBoost
EMP06585,Lisa,Hendricks,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.9,4.0,58986,XGBoost
EMP06584,Amber,Garcia,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.6,8.6,78680,XGBoost
EMP04355,Eugene,Anderson,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,55.3,5.7,83659,XGBoost
EMP04346,Jerry,Porter,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,28.2,7.2,63206,XGBoost
EMP04315,Thomas,Sanchez,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.4,6.5,57441,XGBoost
EMP06611,Paul,Lopez,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,25.4,6.2,87268,XGBoost
EMP06606,Ashley,Michael,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.0,6.2,80404,XGBoost
EMP06604,Jacob,Smith,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,51.0,8.2,90851,XGBoost
EMP06601,David,Ibarra,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.5,9.4,86649,XGBoost
EMP06600,Brooke,Martinez,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.8,9.2,64421,XGBoost
EMP06599,Shawn,Bennett,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.3,3.5,74240,XGBoost
EMP06598,Michael,Anthony,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.7,2.7,92360,XGBoost
EMP02427,Heather,Madden,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.0,4.5,67571,XGBoost
EMP08018,James,Clark,Finance,Accounts Payable Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.3,4.0,67445,XGBoost
EMP08007,Melissa,Washington,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,44.3,5.6,91206,XGBoost
EMP02451,Angela,Dalton,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,55.5,9.9,93448,XGBoost
EMP02447,Amy,Cisneros,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.8,3.2,66431,XGBoost
EMP02443,Charles,Walton,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,31.9,8.4,61313,XGBoost
EMP02440,Tyrone,Johnson,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.2,3.1,90470,XGBoost
EMP02438,Jerry,Dunlap,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,24.1,3.2,84382,XGBoost
EMP07995,Patrick,Merritt,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,44.5,9.1,63015,XGBoost
EMP07993,Thomas,Hernandez,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,59.2,5.3,68500,XGBoost
EMP04282,Christopher,Blair,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,31.6,4.1,93842,XGBoost
EMP04281,Sarah,Davis,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.6,8.3,55248,XGBoost
EMP04279,Ann,Wilson,Sales,Sales Manager,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.1,2.8,111925,XGBoost
EMP06626,Autumn,Hurley,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.4,10.2,65800,XGBoost
EMP06623,Kimberly,Martinez,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,23.5,3.4,58461,XGBoost
EMP06621,Michael,Carter,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,62.1,3.7,71405,XGBoost
EMP04301,Tanya,Arnold,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,53.4,6.5,79839,XGBoost
EMP04322,Sandra,Tanner,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,55.6,3.5,63079,XGBoost
EMP07987,Joseph,Davis,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,47.5,6.0,66723,XGBoost
EMP07984,Timothy,Parker,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,62.2,5.9,60779,XGBoost
EMP07974,Ronald,Smith,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,26.6,9.7,76295,XGBoost
EMP02483,Ashley,Schmidt,Marketing,Marketing Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,44.6,7.8,68429,XGBoost
EMP02481,Susan,Robbins,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,44.4,6.6,64615,XGBoost
EMP02473,Connor,Freeman,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.9,3.5,56706,XGBoost
EMP02471,Heather,Chapman,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.6,3.9,94156,XGBoost
EMP02469,Steven,Boyer,Marketing,SEO Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,26.4,9.7,81943,XGBoost
EMP04266,Jennifer,Edwards,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.5,8.3,66646,XGBoost
EMP04262,Mike,Salazar,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.1,9.5,76118,XGBoost
EMP06642,Karen,Brown,Finance,Financial Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.1,10.1,88242,XGBoost
EMP06640,Adam,Jones,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,49.6,8.4,69950,XGBoost
EMP06639,Sandra,Norton,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,27.5,3.9,69028,XGBoost
EMP06637,John,Taylor,Marketing,Marketing Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.9,1.8,62255,XGBoost
EMP06629,Stephanie,Stevens,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.7,6.0,58316,XGBoost
EMP04286,Jennifer,Wright,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.1,8.4,69266,XGBoost
EMP02497,Kevin,Graham,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.1,6.9,95453,XGBoost
EMP02492,Joseph,Little,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,28.6,5.4,56043,XGBoost
EMP07968,Phyllis,Perez,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,60.0,5.8,57690,XGBoost
EMP07962,Adam,Jackson,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,37.3,1.9,56150,XGBoost
EMP07957,Marcia,Evans,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,56.8,3.4,80171,XGBoost
EMP02506,Anthony,Clarke,Finance,Accounts Payable Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.4,9.0,59188,XGBoost
EMP07945,Shawn,Martin,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,30.5,9.6,87593,XGBoost
EMP07942,Anna,Patterson,Customer Service,Customer Service Manager,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,57.0,8.1,73582,XGBoost
EMP07941,Michael,Williams,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,30.3,3.4,57648,XGBoost
EMP02528,Michael,Parker,Customer Service,Help Desk Technician,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,28.6,7.6,78023,XGBoost
EMP02524,Amanda,Lyons,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,52.7,4.1,61041,XGBoost
EMP02540,Logan,Burnett,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,35.1,8.6,62778,XGBoost
EMP04233,Douglas,Alvarez,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.9,7.3,103131,XGBoost
EMP04231,Gary,Logan,Marketing,Marketing Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.2,4.0,56509,XGBoost
EMP04230,Christina,Blankenship,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.2,6.0,61561,XGBoost
EMP06659,Robert,Anderson,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.3,3.0,104690,XGBoost
EMP06653,Jackie,Travis,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.7,4.2,77520,XGBoost
EMP06649,Brian,Hudson,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,32.3,9.0,63515,XGBoost
EMP04258,Anthony,Robbins,Customer Service,Help Desk Technician,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.4,3.8,76355,XGBoost
EMP04250,Sarah,Cowan,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.5,2.0,59281,XGBoost
EMP04246,Anthony,Diaz,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,44.3,3.8,63871,XGBoost
EMP02534,Gina,Nichols,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.9,3.0,59936,XGBoost
EMP07933,Katelyn,Nguyen,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.2,9.2,64387,XGBoost
EMP07927,Stephen,King,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,22.8,4.0,53795,XGBoost
EMP07926,James,Lopez,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,45.3,5.4,64532,XGBoost
EMP07925,Alex,Johnson,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,51.8,3.6,63805,XGBoost
EMP02560,Nicholas,Davenport,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,45.7,2.7,81275,XGBoost
EMP02556,Shannon,Russo,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.1,4.1,57055,XGBoost
EMP02554,Debra,Anderson,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.8,5.6,73900,XGBoost
EMP04197,Christopher,Garcia,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,43.6,3.5,57350,XGBoost
EMP06675,Julie,West,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,34.5,2.6,60330,XGBoost
EMP06662,Laura,Robertson,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,39.1,3.1,101108,XGBoost
EMP04226,Anne,Martinez,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,42.2,9.7,64070,XGBoost
EMP04221,Miranda,Silva,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.7,4.9,80300,XGBoost
EMP04216,Clifford,Ellis,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,66.8,9.2,66537,XGBoost
EMP04215,Larry,Lopez,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.8,6.5,67031,XGBoost
EMP04214,Harold,Ruiz,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,30.0,9.2,67126,XGBoost
EMP04236,Elizabeth,Murphy,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.2,1.7,65745,XGBoost
EMP04181,Jeffrey,Hester,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,27.5,2.8,63736,XGBoost
EMP06689,Daniel,Snyder,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,38.2,5.5,58386,XGBoost
EMP06684,Brendan,Ward,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,51.1,2.6,71834,XGBoost
EMP04207,Anne,Martin,Sales,Sales Consultant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,24.7,6.9,70574,XGBoost
EMP04205,Jennifer,Beard,Finance,Accountant,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.1,2.0,75493,XGBoost
EMP04202,Connie,Warren,Customer Service,Customer Service Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.3,3.1,65578,XGBoost
EMP04198,Chris,Martinez,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,61.1,2.2,81320,XGBoost
EMP02549,Brett,May,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,47.9,3.6,60219,XGBoost
EMP02548,Mark,Neal,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,36.2,6.4,92061,XGBoost
EMP07923,Ricardo,Lee,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,59.9,6.3,61636,XGBoost
EMP07912,Antonio,Thompson,Operations,Logistics Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.8,10.1,55822,XGBoost
EMP07909,Kelly,Jensen,IT,IT Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,39.5,6.7,59814,XGBoost
EMP02576,Kelly,Green,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,31.6,8.6,82791,XGBoost
EMP07907,Ronald,Martinez,Sales,Sales Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,46.8,6.7,73868,XGBoost
EMP07906,Maria,Curtis,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,52.8,8.7,93494,XGBoost
EMP07893,Stephanie,Frank,Finance,Financial Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,40.3,8.9,74702,XGBoost
EMP07892,Mark,Nash,Customer Service,Support Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.5,9.8,59588,XGBoost
EMP02589,Anita,Carpenter,IT,Software Developer,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,54.1,6.0,78423,XGBoost
EMP02582,Charles,Hawkins,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.5,9.2,72093,XGBoost
EMP06710,Pamela,Morgan,IT,System Administrator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,41.4,7.8,90423,XGBoost
EMP06704,Alex,Heath,Operations,Operations Manager,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,35.0,6.5,90582,XGBoost
EMP06697,Cynthia,Sullivan,Marketing,Content Creator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,30.9,2.6,61677,XGBoost
EMP06696,Brian,Park,Sales,Sales Representative,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,50.7,9.1,83629,XGBoost
EMP04179,Victoria,Luna,Operations,Inventory Specialist,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,33.7,5.9,56361,XGBoost
EMP04177,Joshua,Mitchell,Marketing,Marketing Coordinator,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,29.4,3.5,74042,XGBoost
EMP04166,Joy,Nelson,Operations,Operations Analyst,0.0002,Low,Short Tenure,Length Of Hire,Year Hired,47.5,10.2,83703,XGBoost
